date,motelId,LoSa,price
00-23-12-2015,0000007,US,0.36
00-14-03-2016,0000010,CA,2.05
06-12-03-2016,0000001,MX,0.61
09-21-12-2015,0000009,MX,0.36
10-17-12-2015,0000001,CA,1.20
12-12-12-2015,0000006,US,1.73
17-06-12-2015,0000004,CA,1.60
16-18-11-2015,0000002,US,1.85
13-14-11-2015,0000001,US,1.77
23-29-08-2015,0000002,CA,1.02
02-18-05-2016,0000003,MX,1.19
01-15-05-2016,0000009,CA,1.92
11-11-05-2016,0000004,MX,0.42
02-10-05-2016,0000007,CA,0.00
13-06-05-2016,0000004,MX,0.62
13-06-05-2016,0000009,MX,0.97
03-21-08-2015,0000001,CA,0.48
08-20-08-2015,0000007,US,2.07
19-16-08-2015,0000007,US,0.64
10-14-08-2015,0000006,CA,1.23
10-13-08-2015,0000007,MX,1.98
23-12-08-2015,0000001,US,0.00
23-10-03-2016,0000001,US,0.00
21-02-03-2016,0000009,US,1.65
22-01-03-2016,0000009,CA,0.73
14-29-02-2016,0000002,MX,1.81
08-29-02-2016,0000006,CA,1.20
20-07-11-2015,0000005,MX,1.51
11-13-02-2016,0000005,US,0.61
20-03-08-2016,0000010,CA,0.96
16-03-08-2016,0000007,MX,0.36
17-05-05-2016,0000008,CA,0.92
10-03-11-2015,0000001,CA,0.00
19-31-07-2016,0000008,MX,1.98
13-30-07-2016,0000003,CA,0.40
12-30-07-2016,0000003,CA,1.95
11-27-07-2016,0000003,MX,0.65
07-27-07-2016,0000002,CA,2.02
19-22-04-2016,0000008,US,0.93
16-20-07-2016,0000009,US,0.61
06-01-02-2016,0000010,US,1.00
17-25-01-2016,0000007,CA,1.86
00-24-01-2016,0000002,MX,0.00
20-12-07-2016,0000004,CA,0.42
01-27-10-2015,0000002,US,0.96
05-23-10-2015,0000006,US,1.96
09-15-04-2016,0000005,CA,1.76
23-19-10-2015,0000008,US,1.56
11-08-04-2016,0000003,US,1.40
14-14-01-2016,0000002,CA,1.26
09-12-01-2016,0000004,US,0.68
01-07-04-2016,0000009,CA,1.95
11-13-10-2015,0000005,MX,1.78
17-03-04-2016,0000007,US,1.09
03-01-04-2016,0000003,MX,0.42
23-28-03-2016,0000007,US,1.58
00-28-03-2016,0000009,US,1.90
02-06-01-2016,0000009,MX,0.73
03-17-06-2016,0000009,US,0.00
14-16-06-2016,0000001,US,1.94
10-14-06-2016,0000005,US,0.00
07-14-06-2016,0000005,CA,1.94
05-31-12-2015,0000005,US,1.07
00-07-06-2016,0000009,CA,1.60
18-05-06-2016,0000007,CA,0.84
00-05-06-2016,0000006,US,0.90
05-30-05-2016,0000006,MX,0.42
01-29-05-2016,0000007,CA,1.01
16-26-05-2016,0000009,CA,1.70
11-23-09-2015,0000007,US,1.81
21-14-09-2015,0000008,MX,1.60
16-04-09-2015,0000001,CA,1.39
21-02-09-2015,0000005,US,1.59
21-22-03-2016,0000010,US,0.70
18-21-03-2016,0000005,US,0.00
15-21-03-2016,0000007,MX,1.23
02-17-03-2016,0000006,MX,0.52
04-22-12-2015,0000004,MX,0.56
20-14-12-2015,0000010,CA,1.59
14-13-12-2015,0000009,CA,1.87
10-02-12-2015,0000003,US,2.03
07-29-11-2015,0000008,CA,0.00
19-19-11-2015,0000004,CA,1.62
09-31-08-2015,0000003,US,0.96
13-15-11-2015,0000003,CA,2.02
07-19-05-2016,0000008,CA,1.02
07-14-05-2016,0000004,CA,0.00
21-07-05-2016,0000005,MX,0.68
10-07-05-2016,0000002,MX,1.56
09-23-08-2015,0000005,MX,1.35
19-20-08-2015,0000006,CA,0.62
02-15-08-2015,0000002,MX,1.37
20-10-08-2015,0000010,US,0.72
00-09-08-2015,0000003,CA,0.34
23-10-03-2016,0000001,CA,0.66
04-10-03-2016,0000010,MX,0.39
18-05-03-2016,0000007,US,1.47
01-05-03-2016,0000003,US,1.04
15-10-11-2015,0000002,MX,0.67
23-29-02-2016,0000009,US,1.21
13-22-02-2016,0000009,CA,1.61
02-21-02-2016,0000001,US,0.74
19-13-02-2016,0000010,US,1.69
08-14-02-2016,0000003,CA,1.74
10-09-02-2016,0000010,MX,1.69
03-07-02-2016,0000003,CA,0.39
10-04-08-2016,0000003,CA,1.52
03-04-11-2015,0000008,US,0.74
13-30-07-2016,0000004,US,1.53
14-25-04-2016,0000001,US,1.15
22-22-07-2016,0000005,US,1.74
14-17-07-2016,0000003,US,0.79
10-14-07-2016,0000001,CA,0.40
08-26-01-2016,0000004,CA,0.30
02-26-01-2016,0000007,MX,1.86
03-07-07-2016,0000001,CA,0.57
01-06-07-2016,0000009,CA,1.01
17-05-07-2016,0000007,MX,1.95
13-05-07-2016,0000010,US,1.58
00-20-01-2016,0000003,MX,1.66
22-20-10-2015,0000007,US,0.49
21-29-06-2016,0000004,MX,0.82
16-16-01-2016,0000001,MX,0.88
04-19-10-2015,0000010,CA,1.14
19-26-06-2016,0000004,CA,1.79
18-06-01-2016,0000006,CA,1.27
01-05-01-2016,0000003,CA,1.66
11-13-06-2016,0000010,US,1.27
11-03-10-2015,0000006,US,1.80
05-31-12-2015,0000005,MX,1.04
21-23-12-2015,0000007,CA,1.82
02-01-10-2015,0000001,CA,0.73
19-29-09-2015,0000008,US,1.54
19-27-09-2015,0000003,CA,1.00
02-12-06-2016,0000006,CA,0.50
03-10-06-2016,0000006,MX,0.81
21-06-06-2016,0000005,US,0.94
15-02-06-2016,0000006,CA,0.63
09-28-05-2016,0000003,MX,0.69
15-12-09-2015,0000001,CA,1.58
05-07-09-2015,0000006,CA,0.76
13-23-03-2016,0000002,MX,1.02
11-23-03-2016,0000003,US,1.05
13-20-03-2016,0000010,US,2.00
00-17-12-2015,0000010,US,0.58
15-05-12-2015,0000008,US,0.64
10-19-05-2016,0000006,US,1.10
15-11-05-2016,0000010,US,1.33
19-21-08-2015,0000003,MX,0.68
17-19-08-2015,0000009,MX,0.46
00-17-08-2015,0000002,MX,0.82
05-12-11-2015,0000009,MX,0.50
19-11-11-2015,0000002,MX,1.75
15-10-11-2015,0000008,MX,0.47
21-09-02-2016,0000004,CA,1.42
17-29-04-2016,0000007,US,1.25
04-25-04-2016,0000009,US,1.62
21-26-07-2016,0000005,CA,1.02
19-22-04-2016,0000008,MX,0.71
17-21-04-2016,0000003,MX,2.01
17-20-07-2016,0000007,CA,0.36
03-16-07-2016,0000004,MX,1.82
07-21-01-2016,0000007,MX,0.55
05-02-07-2016,0000007,US,0.63
13-28-06-2016,0000008,MX,2.04
03-17-01-2016,0000003,CA,0.00
03-17-01-2016,0000006,CA,1.19
01-12-04-2016,0000001,CA,1.56
01-12-04-2016,0000010,US,0.82
12-11-04-2016,0000005,CA,1.20
05-15-10-2015,0000007,US,0.76
18-05-04-2016,0000009,CA,0.99
13-24-06-2016,0000009,US,1.83
13-17-06-2016,0000006,MX,0.55
19-14-06-2016,0000007,US,1.29
22-12-06-2016,0000003,US,1.93
13-30-12-2015,0000008,CA,2.07
23-24-12-2015,0000008,MX,0.00
02-02-10-2015,0000003,MX,2.03
10-30-09-2015,0000009,MX,0.94
17-25-09-2015,0000008,US,0.96
09-12-06-2016,0000001,MX,1.66
14-11-06-2016,0000010,CA,1.65
12-10-06-2016,0000006,US,0.45
01-29-05-2016,0000007,MX,1.15
23-11-09-2015,0000008,CA,1.01
16-09-09-2015,0000005,CA,0.00
01-09-09-2015,0000008,CA,0.50
03-24-03-2016,0000001,US,1.60
01-21-03-2016,0000006,US,0.69
16-21-12-2015,0000006,US,1.07
13-20-12-2015,0000009,CA,0.40
14-18-12-2015,0000007,MX,1.48
17-31-08-2015,0000010,MX,1.87
13-15-11-2015,0000003,US,1.51
13-13-11-2015,0000004,US,0.34
01-13-11-2015,0000002,US,0.64
23-12-11-2015,0000002,US,2.06
07-29-08-2015,0000009,US,0.62
07-17-05-2016,0000008,CA,1.85
11-11-05-2016,0000004,CA,1.33
10-09-05-2016,0000001,CA,1.48
05-08-05-2016,0000001,MX,1.64
01-07-05-2016,0000010,CA,2.10
09-23-08-2015,0000005,CA,0.47
14-19-08-2015,0000008,CA,1.79
10-13-08-2015,0000007,CA,1.02
00-09-08-2015,0000004,CA,1.69
12-09-03-2016,0000001,MX,0.48
21-28-02-2016,0000006,MX,0.78
00-16-02-2016,0000007,CA,0.00
17-11-02-2016,0000006,CA,1.83
22-05-05-2016,0000006,MX,0.45
00-02-02-2016,0000008,US,0.66
08-01-05-2016,0000006,CA,0.86
07-22-04-2016,0000004,CA,2.00
14-21-04-2016,0000009,CA,0.00
17-24-07-2016,0000006,US,1.89
16-27-01-2016,0000006,MX,1.92
19-30-10-2015,0000009,CA,1.50
04-22-01-2016,0000008,CA,1.66
22-10-07-2016,0000004,US,0.34
02-26-10-2015,0000005,US,0.73
16-25-10-2015,0000007,CA,1.84
03-05-07-2016,0000009,MX,0.84
12-21-10-2015,0000008,CA,1.01
08-03-07-2016,0000004,CA,1.41
02-03-07-2016,0000005,MX,0.50
03-17-01-2016,0000009,MX,1.64
07-09-04-2016,0000009,US,1.31
21-17-10-2015,0000003,US,0.39
19-14-10-2015,0000008,MX,2.06
14-04-04-2016,0000005,US,2.03
02-09-01-2016,0000003,MX,0.45
11-01-04-2016,0000001,MX,1.02
12-30-03-2016,0000009,MX,1.22
11-24-03-2016,0000002,US,0.68
08-26-06-2016,0000002,MX,1.46
01-26-06-2016,0000003,CA,1.85
20-23-06-2016,0000005,US,1.38
20-20-06-2016,0000008,CA,1.11
16-19-06-2016,0000002,MX,0.00
18-17-06-2016,0000002,US,1.66
11-06-10-2015,0000003,MX,0.47
15-04-10-2015,0000004,US,1.78
15-04-10-2015,0000004,CA,0.00
11-09-06-2016,0000005,US,0.52
19-07-06-2016,0000006,US,0.00
05-01-06-2016,0000006,MX,1.19
11-24-09-2015,0000008,MX,1.52
20-19-09-2015,0000005,US,1.71
03-16-09-2015,0000005,CA,0.64
03-16-09-2015,0000009,MX,1.56
11-14-09-2015,0000010,CA,2.06
18-07-09-2015,0000001,CA,1.53
23-06-09-2015,0000009,CA,1.74
21-02-09-2015,0000005,MX,1.14
06-22-03-2016,0000010,MX,1.43
21-20-03-2016,0000004,US,2.00
07-16-03-2016,0000002,US,0.48
00-16-03-2016,0000008,CA,0.39
14-11-12-2015,0000006,MX,1.44
00-11-12-2015,0000007,MX,0.00
07-10-12-2015,0000006,MX,0.00
17-06-12-2015,0000010,MX,1.71
00-30-11-2015,0000006,MX,0.58
08-25-11-2015,0000004,MX,0.62
05-23-05-2016,0000005,CA,0.47
01-16-11-2015,0000004,CA,1.75
23-26-08-2015,0000009,MX,1.35
09-22-05-2016,0000010,US,1.80
00-19-05-2016,0000007,MX,1.99
12-13-05-2016,0000007,CA,1.37
21-12-08-2015,0000009,MX,1.55
17-08-03-2016,0000008,CA,0.97
00-08-03-2016,0000004,US,1.06
21-01-03-2016,0000005,US,0.71
20-19-02-2016,0000006,MX,1.97
03-14-02-2016,0000004,US,1.36
16-11-02-2016,0000010,US,0.97
07-04-08-2016,0000004,CA,0.00
10-05-05-2016,0000001,CA,1.04
21-04-05-2016,0000003,US,0.87
06-04-02-2016,0000001,MX,0.70
23-02-05-2016,0000002,CA,1.10
00-31-07-2016,0000005,US,1.76
23-28-07-2016,0000009,MX,2.04
04-26-04-2016,0000009,US,1.20
20-20-04-2016,0000001,US,1.91
18-21-07-2016,0000009,US,1.36
02-20-07-2016,0000002,CA,1.55
14-21-01-2016,0000009,US,1.22
20-12-07-2016,0000004,MX,1.83
09-21-01-2016,0000005,CA,0.49
01-24-10-2015,0000010,MX,1.37
01-04-07-2016,0000005,US,0.38
12-22-10-2015,0000002,MX,0.39
05-19-01-2016,0000001,CA,1.29
23-29-06-2016,0000008,US,0.00
08-20-10-2015,0000001,CA,2.01
10-12-01-2016,0000007,US,1.14
13-03-04-2016,0000002,MX,0.58
13-11-10-2015,0000004,CA,0.74
10-01-04-2016,0000002,CA,0.41
02-08-01-2016,0000005,MX,0.45
03-11-10-2015,0000010,MX,1.24
08-26-06-2016,0000002,CA,0.66
13-25-06-2016,0000002,US,1.47
09-23-06-2016,0000002,CA,0.58
07-07-01-2016,0000010,CA,1.59
00-03-01-2016,0000004,CA,0.71
15-14-06-2016,0000003,MX,0.32
11-03-10-2015,0000002,US,1.89
03-01-10-2015,0000003,MX,0.55
01-01-10-2015,0000007,CA,0.33
02-28-09-2015,0000002,MX,1.67
15-05-06-2016,0000006,MX,0.00
22-31-05-2016,0000003,MX,1.75
06-10-09-2015,0000001,CA,1.34
01-09-09-2015,0000008,MX,0.33
09-05-09-2015,0000009,MX,0.71
10-04-09-2015,0000006,CA,1.35
07-13-03-2016,0000007,MX,1.25
05-12-03-2016,0000009,US,1.41
10-17-12-2015,0000001,US,0.94
05-14-12-2015,0000001,US,1.07
16-10-12-2015,0000006,CA,1.06
05-07-12-2015,0000006,CA,1.97
20-04-12-2015,0000001,US,0.78
18-03-12-2015,0000007,MX,0.69
03-03-12-2015,0000001,US,1.43
18-28-11-2015,0000005,CA,1.96
20-26-11-2015,0000001,US,1.36
21-21-11-2015,0000002,CA,1.18
09-19-11-2015,0000006,CA,1.51
10-13-11-2015,0000008,CA,0.47
16-20-05-2016,0000001,MX,0.00
01-18-05-2016,0000010,MX,2.01
00-17-05-2016,0000007,MX,0.59
23-08-05-2016,0000008,CA,1.59
16-07-05-2016,0000007,CA,2.02
05-15-08-2015,0000001,US,1.62
02-14-08-2015,0000002,MX,1.12
15-04-03-2016,0000001,US,0.86
02-02-03-2016,0000007,US,1.88
05-09-11-2015,0000007,US,2.02
13-26-02-2016,0000003,CA,0.86
02-12-02-2016,0000009,US,0.49
21-09-02-2016,0000004,US,0.46
08-07-02-2016,0000003,MX,1.56
20-02-08-2016,0000005,MX,0.39
19-03-05-2016,0000010,CA,1.20
15-03-05-2016,0000006,US,1.89
04-31-07-2016,0000007,MX,2.07
11-29-07-2016,0000002,MX,1.80
07-24-04-2016,0000001,MX,1.90
07-22-04-2016,0000004,US,1.19
16-19-04-2016,0000005,US,0.60
20-20-07-2016,0000007,CA,1.23
20-27-01-2016,0000001,US,0.86
13-17-04-2016,0000007,CA,0.53
22-22-01-2016,0000003,US,0.41
15-22-01-2016,0000003,US,0.00
22-10-07-2016,0000004,CA,0.99
04-10-07-2016,0000008,CA,0.00
08-07-07-2016,0000007,US,2.05
17-06-07-2016,0000010,CA,1.61
01-18-10-2015,0000008,US,1.97
18-17-10-2015,0000005,MX,0.00
22-05-04-2016,0000010,MX,1.28
00-05-04-2016,0000009,MX,1.51
05-09-01-2016,0000004,MX,0.43
11-02-04-2016,0000010,CA,0.88
20-31-03-2016,0000005,US,1.89
23-28-03-2016,0000002,MX,1.97
06-28-06-2016,0000009,MX,1.07
03-21-06-2016,0000009,CA,1.08
03-20-06-2016,0000005,CA,1.45
00-05-01-2016,0000001,US,0.53
23-03-01-2016,0000008,CA,0.96
20-06-10-2015,0000008,US,0.75
01-01-01-2016,0000003,US,0.00
00-01-01-2016,0000005,MX,1.37
16-23-12-2015,0000007,MX,1.02
02-02-10-2015,0000005,CA,0.84
00-27-09-2015,0000008,MX,1.88
07-26-09-2015,0000005,CA,1.85
07-25-09-2015,0000002,US,0.37
20-10-06-2016,0000001,US,1.10
18-08-06-2016,0000005,US,0.00
20-01-06-2016,0000003,MX,1.06
11-23-09-2015,0000003,US,2.04
06-18-09-2015,0000005,CA,1.34
17-03-09-2015,0000006,MX,1.62
14-03-09-2015,0000006,US,0.60
10-09-12-2015,0000006,CA,1.63
02-03-12-2015,0000005,US,0.81
13-30-11-2015,0000007,CA,1.00
15-17-11-2015,0000008,CA,0.38
04-24-08-2015,0000006,MX,0.63
01-20-05-2016,0000001,US,1.15
06-18-08-2015,0000008,CA,1.68
20-12-08-2015,0000006,US,0.70
11-11-08-2015,0000001,CA,1.07
17-06-08-2015,0000009,US,2.06
18-07-03-2016,0000001,MX,0.94
03-05-03-2016,0000003,US,0.91
17-02-03-2016,0000003,US,1.21
13-12-11-2015,0000007,CA,1.10
16-23-02-2016,0000010,US,0.41
05-12-02-2016,0000009,MX,2.03
02-05-05-2016,0000007,US,1.80
14-01-02-2016,0000003,CA,0.66
19-01-11-2015,0000007,US,0.45
15-01-11-2015,0000007,CA,0.87
22-24-04-2016,0000001,CA,0.00
01-24-07-2016,0000002,MX,1.31
17-19-04-2016,0000002,US,0.34
20-17-07-2016,0000007,US,0.00
07-16-07-2016,0000002,MX,1.01
22-18-04-2016,0000005,US,1.97
13-17-04-2016,0000007,MX,1.61
17-23-01-2016,0000009,CA,1.39
13-23-01-2016,0000009,US,0.64
00-07-07-2016,0000001,MX,0.85
03-25-10-2015,0000002,US,1.30
16-05-07-2016,0000002,US,0.00
01-02-07-2016,0000003,CA,1.31
12-06-04-2016,0000008,MX,1.04
19-14-10-2015,0000005,US,1.26
07-13-10-2015,0000006,US,1.71
10-09-01-2016,0000002,CA,0.58
11-03-04-2016,0000004,CA,0.76
02-12-10-2015,0000005,MX,0.32
06-11-10-2015,0000003,CA,0.92
04-29-03-2016,0000001,CA,2.09
13-26-06-2016,0000010,US,0.71
03-21-06-2016,0000009,MX,0.73
18-18-06-2016,0000010,CA,1.44
11-09-10-2015,0000002,CA,1.87
04-05-01-2016,0000004,MX,0.63
07-05-10-2015,0000003,CA,0.37
03-01-10-2015,0000003,CA,0.85
22-28-09-2015,0000008,MX,1.81
19-06-06-2016,0000010,CA,2.07
12-04-06-2016,0000002,US,0.00
04-03-06-2016,0000007,CA,1.46
21-02-06-2016,0000001,US,2.09
22-22-09-2015,0000001,MX,0.37
09-19-09-2015,0000010,CA,1.87
19-17-09-2015,0000006,MX,1.63
00-03-09-2015,0000003,CA,0.93
03-19-03-2016,0000002,MX,0.00
00-15-03-2016,0000004,MX,1.83
19-14-03-2016,0000001,MX,0.00
10-18-12-2015,0000009,MX,1.13
18-12-12-2015,0000005,MX,1.33
14-10-12-2015,0000006,CA,1.97
02-06-12-2015,0000002,MX,0.00
20-04-12-2015,0000001,CA,1.12
05-20-11-2015,0000009,CA,1.44
07-29-08-2015,0000009,MX,0.52
04-26-08-2015,0000010,MX,1.19
17-10-05-2016,0000009,US,0.87
00-22-08-2015,0000003,MX,1.94
11-20-08-2015,0000008,US,0.00
05-05-03-2016,0000007,CA,0.60
18-15-02-2016,0000010,US,1.74
23-10-02-2016,0000007,US,0.88
02-05-08-2016,0000006,MX,0.42
23-03-11-2015,0000005,CA,0.37
11-02-11-2015,0000009,CA,0.66
06-28-04-2016,0000004,MX,1.72
23-26-07-2016,0000004,US,1.22
21-23-07-2016,0000006,MX,1.40
16-23-07-2016,0000006,MX,0.00
10-20-04-2016,0000007,MX,0.44
22-19-04-2016,0000008,CA,2.07
19-13-07-2016,0000007,MX,1.81
17-19-01-2016,0000001,US,1.87
02-03-07-2016,0000005,CA,0.42
18-20-10-2015,0000010,US,0.00
16-30-06-2016,0000009,MX,1.99
04-17-01-2016,0000008,MX,0.54
15-16-10-2015,0000007,CA,0.00
21-10-01-2016,0000006,MX,1.50
17-05-04-2016,0000003,CA,0.52
22-03-04-2016,0000008,US,0.00
22-07-01-2016,0000009,US,0.72
18-07-01-2016,0000007,MX,1.62
22-19-06-2016,0000008,US,0.59
03-08-10-2015,0000002,CA,1.83
16-03-01-2016,0000007,MX,1.31
22-04-10-2015,0000002,CA,1.81
15-12-06-2016,0000009,MX,0.52
20-28-12-2015,0000008,US,0.48
17-29-09-2015,0000004,MX,1.20
20-10-06-2016,0000001,CA,1.15
00-08-06-2016,0000009,CA,0.51
04-05-06-2016,0000006,MX,1.10
05-11-09-2015,0000008,CA,1.75
07-09-09-2015,0000008,US,1.37
00-20-03-2016,0000006,US,0.81
19-13-03-2016,0000004,CA,1.89
12-11-03-2016,0000010,CA,0.78
16-16-12-2015,0000001,US,1.19
22-11-12-2015,0000007,US,2.06
01-10-12-2015,0000006,MX,1.52
11-26-11-2015,0000009,US,1.43
23-31-08-2015,0000007,US,0.63
02-27-08-2015,0000010,US,0.79
21-26-08-2015,0000004,MX,1.10
06-16-05-2016,0000006,US,0.40
05-15-05-2016,0000004,US,1.34
15-07-05-2016,0000009,MX,2.06
13-16-08-2015,0000004,US,1.39
08-12-08-2015,0000009,CA,1.70
01-08-03-2016,0000008,CA,1.54
11-02-03-2016,0000009,US,1.05
07-11-11-2015,0000006,CA,0.94
13-26-02-2016,0000003,MX,0.48
15-06-11-2015,0000007,US,0.00
22-08-02-2016,0000008,CA,0.36
20-06-02-2016,0000007,US,1.75
03-03-08-2016,0000001,US,0.37
16-28-04-2016,0000008,CA,2.00
04-31-07-2016,0000007,US,0.37
10-25-04-2016,0000009,MX,0.76
00-25-04-2016,0000007,US,1.96
03-27-07-2016,0000001,CA,0.55
13-26-07-2016,0000010,US,1.05
01-24-04-2016,0000006,CA,2.07
03-22-04-2016,0000008,MX,1.28
11-17-07-2016,0000001,MX,1.71
00-17-07-2016,0000003,CA,0.98
12-15-07-2016,0000007,US,1.08
04-17-04-2016,0000007,US,0.00
13-20-10-2015,0000004,CA,0.37
04-16-04-2016,0000002,CA,0.00
20-15-04-2016,0000003,MX,0.52
14-29-06-2016,0000006,CA,0.58
23-11-04-2016,0000005,CA,1.29
13-10-04-2016,0000006,MX,1.75
12-15-10-2015,0000008,CA,1.32
01-15-10-2015,0000004,CA,1.01
19-03-04-2016,0000007,MX,0.69
19-29-03-2016,0000009,US,0.00
05-27-06-2016,0000005,US,0.44
01-26-06-2016,0000003,MX,0.51
22-23-06-2016,0000001,CA,2.06
23-18-06-2016,0000010,US,0.00
03-02-01-2016,0000002,US,1.94
23-31-12-2015,0000002,MX,0.47
18-30-12-2015,0000008,MX,1.22
00-29-12-2015,0000004,CA,1.86
11-26-12-2015,0000005,CA,1.81
12-30-09-2015,0000006,CA,0.73
21-06-06-2016,0000005,CA,0.00
02-19-09-2015,0000010,US,0.71
19-18-09-2015,0000005,CA,1.34
05-17-09-2015,0000001,MX,1.28
02-17-09-2015,0000009,CA,1.32
05-10-09-2015,0000004,MX,0.84
09-16-03-2016,0000004,CA,1.76
22-14-03-2016,0000009,US,1.50
19-21-12-2015,0000008,MX,2.00
21-11-03-2016,0000010,US,1.26
09-16-12-2015,0000004,CA,1.22
21-01-12-2015,0000006,US,1.29
09-29-11-2015,0000003,US,0.00
07-26-11-2015,0000007,CA,1.43
14-22-11-2015,0000003,US,0.85
09-18-11-2015,0000009,US,0.00
00-16-11-2015,0000006,MX,0.31
03-27-08-2015,0000005,MX,1.43
07-26-08-2015,0000009,CA,1.25
01-26-08-2015,0000007,MX,1.55
20-20-05-2016,0000010,US,0.00
16-13-05-2016,0000008,US,0.00
00-11-08-2015,0000004,MX,0.00
05-05-03-2016,0000007,MX,1.24
09-03-03-2016,0000007,CA,1.98
15-10-11-2015,0000008,US,1.37
00-08-11-2015,0000009,MX,0.00
10-16-02-2016,0000007,MX,0.52
17-10-02-2016,0000009,CA,1.75
23-03-08-2016,0000007,US,0.00
20-02-08-2016,0000005,CA,0.67
18-02-08-2016,0000003,US,1.59
05-04-05-2016,0000003,US,1.74
10-03-11-2015,0000007,CA,1.32
14-02-11-2015,0000008,CA,0.79
16-28-04-2016,0000008,MX,1.99
00-28-04-2016,0000003,MX,1.41
02-27-07-2016,0000008,MX,1.74
21-26-07-2016,0000005,MX,0.96
01-24-04-2016,0000006,US,1.43
01-24-04-2016,0000006,MX,1.38
00-23-04-2016,0000002,MX,1.35
14-21-04-2016,0000009,US,1.43
12-24-07-2016,0000008,MX,1.87
04-20-07-2016,0000002,US,0.36
01-01-11-2015,0000008,MX,0.44
03-15-07-2016,0000008,CA,1.43
02-24-10-2015,0000005,US,1.82
04-14-01-2016,0000009,MX,0.40
00-16-10-2015,0000007,US,0.50
22-05-04-2016,0000003,MX,0.74
20-09-01-2016,0000001,CA,1.56
20-02-04-2016,0000010,CA,1.44
13-08-01-2016,0000004,MX,1.18
19-11-10-2015,0000010,CA,1.48
06-10-10-2015,0000009,MX,1.69
00-23-06-2016,0000008,CA,1.97
01-21-06-2016,0000007,US,1.88
16-18-06-2016,0000006,MX,1.27
21-13-06-2016,0000001,US,2.05
17-13-06-2016,0000001,CA,0.00
13-03-10-2015,0000005,CA,1.87
18-27-12-2015,0000010,US,0.79
23-28-09-2015,0000007,MX,1.33
00-07-06-2016,0000010,US,0.51
03-27-05-2016,0000006,CA,1.99
18-23-09-2015,0000010,MX,0.36
05-19-09-2015,0000004,US,1.86
00-14-09-2015,0000003,CA,1.95
13-06-09-2015,0000007,US,1.10
12-23-03-2016,0000009,CA,0.92
11-22-03-2016,0000007,US,1.63
00-18-03-2016,0000004,CA,1.41
16-21-12-2015,0000006,CA,1.04
02-09-12-2015,0000007,US,0.00
08-29-11-2015,0000006,CA,1.76
12-20-11-2015,0000010,MX,1.87
23-20-05-2016,0000001,CA,1.60
16-20-05-2016,0000002,US,1.57
03-20-05-2016,0000008,US,0.00
00-19-05-2016,0000001,US,1.38
10-22-08-2015,0000009,MX,1.25
01-20-08-2015,0000010,US,1.42
15-19-08-2015,0000006,CA,2.07
19-18-08-2015,0000007,US,1.52
04-09-08-2015,0000003,CA,0.00
07-08-03-2016,0000002,MX,0.54
23-06-03-2016,0000003,US,0.00
01-05-03-2016,0000003,MX,1.09
22-02-03-2016,0000005,MX,0.41
04-28-02-2016,0000006,CA,1.51
22-26-02-2016,0000002,CA,1.18
17-26-02-2016,0000002,US,0.00
13-22-02-2016,0000009,US,0.00
11-20-02-2016,0000001,CA,0.00
17-16-02-2016,0000009,CA,0.36
08-04-05-2016,0000010,US,0.54
18-01-11-2015,0000008,US,0.00
01-19-07-2016,0000003,MX,1.16
18-31-10-2015,0000007,US,2.09
16-17-07-2016,0000002,US,1.30
18-13-07-2016,0000003,CA,0.79
08-19-04-2016,0000009,MX,1.85
06-23-01-2016,0000003,MX,1.93
02-11-07-2016,0000003,MX,1.64
03-07-07-2016,0000001,MX,1.92
10-05-07-2016,0000010,MX,1.68
00-04-07-2016,0000006,MX,0.98
12-21-10-2015,0000008,US,0.79
22-02-07-2016,0000005,MX,1.98
15-30-06-2016,0000006,MX,0.33
15-15-04-2016,0000006,CA,1.24
04-17-01-2016,0000008,CA,1.38
12-16-01-2016,0000003,CA,0.83
04-10-04-2016,0000001,US,1.60
13-09-04-2016,0000001,CA,0.00
09-16-01-2016,0000007,US,1.38
18-07-01-2016,0000007,US,0.95
11-25-03-2016,0000006,MX,2.01
14-06-01-2016,0000005,MX,1.38
16-18-06-2016,0000006,CA,1.91
12-04-01-2016,0000005,CA,0.97
03-17-06-2016,0000009,CA,1.90
15-29-12-2015,0000005,US,1.39
15-27-12-2015,0000006,CA,1.84
01-06-06-2016,0000002,US,1.73
13-04-06-2016,0000009,US,1.03
23-24-05-2016,0000008,CA,0.78
08-11-09-2015,0000007,CA,1.84
06-21-12-2015,0000008,US,0.68
20-17-12-2015,0000001,MX,2.04
09-14-12-2015,0000010,MX,0.43
23-07-12-2015,0000009,CA,0.00
10-06-12-2015,0000001,US,0.43
11-23-11-2015,0000008,MX,1.59
10-20-08-2015,0000004,CA,1.41
16-10-03-2016,0000005,CA,0.84
11-05-03-2016,0000008,CA,0.98
14-01-03-2016,0000010,US,2.07
23-28-02-2016,0000006,CA,0.89
18-27-02-2016,0000001,US,1.89
16-26-02-2016,0000008,US,0.76
08-18-02-2016,0000003,CA,1.41
19-14-02-2016,0000009,US,0.64
21-10-02-2016,0000006,MX,0.93
11-05-02-2016,0000001,CA,1.64
09-06-11-2015,0000007,US,1.09
06-03-11-2015,0000008,MX,0.38
17-30-04-2016,0000007,CA,0.00
17-19-04-2016,0000002,MX,1.85
11-22-07-2016,0000003,CA,1.22
07-21-07-2016,0000001,CA,0.95
10-21-01-2016,0000003,CA,1.44
22-28-10-2015,0000001,US,1.92
